1365135180,21010,539378,0,0,0,0
1365135240,16782,321652,3381,180,0,0
1365135300,19057,336040,1141,90,0,0
1365135360,4134,8332,270,270,0,0
1365135420,26098,511156,486,0,0,0
1365135480,15680,274997,333,90,0,0
1365135540,8287,10613,0,0,0,0
1365135600,7243,10081,26100,5760,0,0
1365135660,10035,213551,423,180,0,0
1365135720,51967,1692037,274,90,0,0
1365135780,52704,1629387,513,270,0,0
1365135840,37313,1170002,333,90,0,0
1365135900,35199,979107,90,90,0,0
1365135960,33042,836833,423,180,0,0
1365136020,37356,1138846,699,180,0,0
1365136080,50656,1656633,90,90,0,0
1365136140,45402,1392960,832,90,0,0
1365136200,38021,1251293,1233,90,0,0
1365136260,38019,1091122,90,90,0,0
1365136320,20846,578288,2790,2790,0,0
1365136380,14005,117541,5103,4860,0,0
1365136440,21749,617301,184,0,0,0
1365136500,12488,204192,333,90,0,0
1365136560,36903,938379,243,0,0,0
1365136620,60902,1754856,90,90,0,0
1365136680,48979,1444330,243,0,0,0
1365136740,21440,445194,243,0,0,0
1365136800,91383,2851043,2250,2250,0,0
1365136860,46363,1386816,576,90,0,0
1365136920,40695,1122916,519,0,0,0
1365136980,20731,476344,0,0,0,0
1365137040,8614,32097,3289,270,0,0
1365137100,18470,342631,900,0,0,0
1365137160,6103,15452,184,0,0,0
1365137220,23377,532651,243,0,0,0
1365137280,12192,244348,927,0,0,0
1365137340,32119,966352,360,360,0,0
1365137400,32189,774017,20583,0,0,0
1365137460,8369,99217,243,0,0,0
1365137520,18729,338928,180,180,0,0
1365137580,27300,650976,486,0,0,0
1365137640,16275,250574,333,90,0,0
1365137700,7762,15744,0,0,888,0
1365137760,28081,838055,423,180,4736,0
1365137820,15732,425013,1350,1350,1554,0
1365137880,23368,624718,640,180,3922,0
1365137940,22021,568811,499,0,9990,0
1365138000,35864,1121162,1233,90,2590,0
1365138060,63240,1696342,0,0,3922,0
1365138120,33863,966432,243,0,13098,0
1365138180,42190,1458801,243,0,3996,0
1365138240,34925,892592,0,0,962,0
1365138300,40476,1142779,486,0,0,0
1365138360,34333,1094616,243,0,148,0
1365138420,26813,567378,3420,3420,0,0
1365138480,24116,615217,0,0,0,0
1365138540,13147,245019,333,90,0,0
1365138600,63244,1900037,0,0,0,0
1365138660,35228,805976,333,90,0,0
1365138720,35247,930384,703,0,0,0
1365138780,36378,1023357,0,0,0,0
1365138840,32982,824174,499,0,0,0
1365138900,40449,980293,2945,90,0,0
1365138960,9034,63142,808,0,0,0
1365139020,36037,1071298,486,0,0,0
1365139080,29400,652089,243,0,0,0
1365139140,22164,503297,90,90,0,0
1365139200,32197,994839,10413,0,0,0
1365139260,24990,639950,10170,0,0,0
1365139320,45813,1413627,274,90,0,0
1365139380,9134,86753,243,0,0,0
1365139440,8639,90315,333,90,0,0
1365139500,21840,391575,3690,3690,0,0
1365139560,15623,306018,333,90,0,0
1365139620,6155,26224,519,0,0,0
1365139680,20788,640592,90,90,0,0
1365139740,29621,830850,832,90,0,0
1365139800,28183,757595,333,90,0,0
1365139860,34881,1007189,1118,90,0,0
1365139920,11552,184454,90,90,0,0
1365139980,20594,588373,3555,0,0,0
1365140040,36773,1103117,184,0,0,0
1365140100,25769,628763,243,0,0,0
1365140160,14749,273640,243,0,0,0
1365140220,13333,272637,0,0,0,0
1365140280,15018,321468,243,0,0,0
1365140340,29469,783423,243,0,0,0
1365140400,17178,317825,7290,7290,0,0
1365140460,14269,303777,5616,5130,0,0
1365140520,20142,561506,519,0,0,0
1365140580,30841,840654,90,90,0,0
1365140640,13286,269344,256,0,0,0
1365140700,15063,371050,4023,1260,0,0
1365140760,40263,1267388,1084,0,0,0
1365140820,13417,233115,243,0,0,0
1365140880,23597,613945,243,0,0,0
1365140940,16240,329963,90,90,0,0
1365141000,33984,1104337,10413,0,0,0
1365141060,25462,687463,10413,0,0,0
1365141120,33773,1076117,90,90,0,0
1365141180,26724,586498,576,90,0,0
1365141240,22419,643247,243,0,0,0
1365141300,22405,478860,0,0,0,0
1365141360,25885,468662,0,0,0,0
1365141420,18197,562618,243,0,1850,0
1365141480,21885,635564,550,90,3774,0
1365141540,31145,873544,2029,1530,3034,0
1365141600,8153,53357,333,90,3774,0
1365141660,38521,237519,1080,180,9398,0
1365141720,25994,773203,423,180,518,0
1365141780,21878,465233,243,0,148,0
1365141840,21120,574932,90,90,13172,0
1365141900,5870,39592,576,90,4810,0
1365141960,14600,262035,423,180,370,0
1365142020,12971,185732,0,0,148,0
1365142080,29554,845239,0,0,222,0
1365142140,10701,181260,243,0,0,0
1365142200,43196,1322177,0,0,0,0
1365142260,29034,648907,243,0,0,0
1365142320,9172,88430,703,0,0,0
1365142380,16532,331630,0,0,0,0
1365142440,32450,895589,499,0,0,0
1365142500,7884,91123,8100,5580,0,0
1365142560,18830,431240,335,0,0,0
1365142620,18708,506605,1384,90,0,0
1365142680,31539,878754,333,90,0,0
1365142740,35267,1011262,90,90,0,0
1365142800,12734,134136,0,0,0,0
1365142860,7615,53724,20583,0,0,0
1365142920,7621,61995,184,0,0,0
1365142980,16203,333329,333,90,0,0
1365143040,39905,1083865,243,0,0,0
1365143100,15005,367583,0,0,0,0
1365143160,12835,272325,243,0,74,0
1365143220,16609,514949,276,0,0,0
1365143280,9437,78637,243,0,0,0
1365143340,8451,79408,1702,0,0,0
1365143400,7720,144424,333,90,0,0
1365143460,25180,626638,90,90,0,0
1365143520,28907,979482,990,90,0,0
1365143580,20953,408574,603,360,0,0
1365143640,6993,43392,184,0,0,0
1365143700,33838,980976,333,90,0,0
1365143760,17196,474175,6003,5760,0,0
1365143820,12156,237648,180,180,0,0
1365143880,19520,395182,243,0,0,0
1365143940,18395,382353,12330,180,0,0
1365144000,8474,163954,333,90,0,0
1365144060,0,0,486,0,0,0
1365144120,0,0,519,0,0,0
1365144180,0,0,519,0,0,0
1365144240,0,0,256,0,0,0
1365144300,1784,0,268828,47610,0,0
1365144360,0,0,933414,59490,3774,0
1365144420,0,0,207428,37530,1406,0
1365144480,0,0,243,0,0,0
1365144540,0,0,243,0,0,0
1365144600,0,0,243,0,0,0
1365144660,0,0,243,0,0,0
1365144720,0,0,333,90,0,0
1365144780,0,0,576,90,0,0
1365144840,0,0,243,0,0,0
1365144900,0,0,243,0,0,0
1365144960,0,0,0,0,74,0
1365145020,0,0,333,90,0,0
1365145080,20864,29098,460,0,0,0
1365145140,5876138,206320855,499,0,0,0
1365145200,12507975,438946774,333,90,0,0
1365145260,20311711,655620654,0,0,0,0
1365145320,21830342,718458783,10143,9000,0,0
1365145380,19984910,697150875,41760,38250,0,0
1365145440,20362587,666644898,32103,31860,0,0
1365145500,26239162,795866243,486,0,0,0
1365145560,24290769,703990639,243,0,0,0
1365145620,29037010,688029266,0,0,0,0
1365145680,38628043,771703991,0,0,0,0
1365145740,36762840,732669586,423,180,0,0
1365145800,49460599,765499052,90,90,0,0
1365145860,26833280,712038984,243,0,0,0
1365145920,31900359,761738416,2683,1980,0,0
1365145980,46192642,679936607,270,270,0,0
1365146040,42385499,692136199,769,270,0,0
1365146100,39741454,778021818,0,0,0,0
1365146160,41493470,737740373,2763,0,0,0
1365146220,35553455,693915011,668,90,0,0
1365146280,54163090,718462916,1051,0,0,0
1365146340,46418748,684156897,9000,9000,0,0
1365146400,41127440,724161935,23040,21690,0,0
1365146460,42224238,652514020,41823,38880,0,0
1365146520,25095050,502746523,184,0,0,0
1365146580,27815325,572209079,243,0,0,0
1365146640,25191179,585946047,243,0,0,0
1365146700,30863540,591544466,90,90,0,0
1365146760,39822064,544770269,333,90,0,0
1365146820,34379329,670066978,871,90,0,0
1365146880,24669133,557789903,2732,180,0,0
1365146940,25770108,721903967,11902,9810,0,0
1365147000,39273325,666452002,243,0,0,0
1365147060,35553676,692614821,90,90,0,0
1365147120,28135706,727184328,0,0,0,0
1365147180,30023515,681973684,1323,0,0,0
1365147240,26876587,685534779,184,0,0,0
1365147300,34139333,612826375,243,0,0,0
1365147360,46265562,834420996,243,0,0,0
1365147420,29975996,786129319,24840,24480,0,0
1365147480,26553756,744701677,27963,26550,0,0
1365147540,45384911,592828952,333,90,0,0
1365147600,28142518,690747216,90,90,222,0
1365147660,55303859,735566896,756,270,518,0
1365147720,48777967,792099034,519,0,0,0
1365147780,66816595,776034022,90,90,0,0
1365147840,66201420,720389787,346,90,0,0
1365147900,49899139,700373494,333,90,0,0
1365147960,55896776,687029637,12694,8820,0,0
1365148020,56287433,700059238,333,90,0,0
1365148080,48926222,733674342,1323,180,0,0
1365148140,50000483,684441886,0,0,0,0
1365148200,49345036,766605991,243,0,0,0
1365148260,36603962,669473366,243,0,0,0
1365148320,29641807,793518432,0,0,0,0
1365148380,20602384,713243362,486,0,0,0
1365148440,41464990,714327213,34083,30780,0,0
1365148500,27184645,753628054,27720,24570,0,0
1365148560,21692011,738425149,0,0,0,0
1365148620,27355054,657489968,243,0,0,0
1365148680,26317070,721019590,460,0,0,0
1365148740,24306411,720126855,499,0,0,0
1365148800,26925652,722451116,333,90,0,0
1365148860,23744448,696523297,90,90,370,0
1365148920,33033764,747801584,243,0,0,0
1365148980,40641037,779986815,4770,3870,0,0
1365149040,34249719,747671358,603,360,0,0
1365149100,29612589,735787857,20196,90,5624,0
1365149160,24257768,695129497,243,0,4810,0
1365149220,30595471,667258824,873380,179640,4514,0
1365149280,34196286,380872542,102060,99450,2812,0
1365149340,13494623,339281241,333,90,0,0
1365149400,6422815,164172439,0,0,13098,0
1365149460,11892402,186779436,27243,25290,0,0
1365149520,16985113,240781619,19423,14850,0,0
1365149580,10560488,283033411,4860,4500,0,0
1365149640,21179366,272619654,499,0,0,0
1365149700,21630380,350945231,0,0,0,0
1365149760,38439048,347833899,2763,0,0,0
1365149820,19424701,389834527,666,180,0,0
1365149880,24741684,393223763,335,0,0,0
1365149940,23782651,547436756,898,90,0,0
1365150000,14315383,445861850,2250,2250,0,0
1365150060,19097235,481154286,423,180,0,0
1365150120,16793906,464111255,274,90,0,0
1365150180,14670938,458913531,333,90,0,0
1365150240,29454355,568835681,603,360,0,0
1365150300,27527701,570992973,660070,79200,0,0
1365150360,11171451,286475108,535773,284580,21978,0
1365150420,7111602,222009986,276,0,0,0
1365150480,25111744,272123137,18243,18000,0,0
1365150540,11966174,250130627,24322,23580,0,0
1365150600,24178786,245519626,5103,4860,0,0
1365150660,18706183,304012723,0,0,0,0
1365150720,12833192,333474491,0,0,7400,0
1365150780,12679171,463450386,693,450,0,0
1365150840,12869118,376150212,1174,90,0,0
1365150900,11845178,352165148,20583,0,0,0
1365150960,13686668,302638381,333,90,444,0
1365151020,9559361,352285965,3420,3420,666,0
1365151080,14766754,383114397,243,0,0,0
1365151140,15059929,468627998,0,0,0,0
1365151200,27950522,568173710,333,90,0,0
1365151260,13460436,504065597,846,360,0,0
1365151320,14297739,568895430,2139,1620,0,0
1365151380,14809730,580384454,1440,1440,0,0
1365151440,14254939,557983675,256,0,0,0
1365151500,14465915,547087978,16263,16020,0,0
1365151560,17098149,663543545,21424,17460,0,0
1365151620,19407498,761293004,5283,5040,0,0
1365151680,19932699,783907680,333,90,0,0
1365151740,18545574,727666768,1170,270,0,0
1365151800,14626754,582772853,2223,1980,0,0
1365151860,17927802,701898994,90,90,0,0
1365151920,17580875,705189437,243,0,0,0
1365151980,19366720,768075577,423,180,0,0
1365152040,18230464,721323658,3096,2610,0,0
1365152100,20378788,808206183,1710,1710,0,0
1365152160,10133339,405626951,90,90,0,0
1365152220,14174635,567926274,333,90,0,0
1365152280,18684702,734163090,460,0,0,0
1365152340,17396297,685172483,499,0,0,0
1365152400,18763416,759741989,1683,1440,0,0
1365152460,18172907,717990002,0,0,0,0
1365152520,17721561,709385021,9243,7830,148,0
1365152580,6960967,265981195,30960,30960,0,0
1365152640,9231830,401595966,6003,4500,0,0
1365152700,5116756,206250576,20826,0,0,0
1365152760,9328787,422381828,243,0,0,0
1365152820,3910715,154612517,0,0,0,0
1365152880,7151159,308420072,90,90,2590,0
1365152940,4181206,165447787,243,0,4810,0
1365153000,7905617,349876570,90,90,0,0
1365153060,7792650,336952085,2403,2160,0,0
1365153120,6876263,291610134,703,0,8584,0
1365153180,7547317,318444547,0,0,0,0
1365153240,4182067,160678571,589,90,0,0
1365153300,5426235,225139199,243,0,0,0
1365153360,4403156,170825648,2520,0,0,0
1365153420,5895643,246621190,2016,1530,0,0
1365153480,4956957,206375867,243,0,0,0
1365153540,4606191,186184493,9092,9000,0,0
1365153600,4073296,165042554,18628,17820,0,0
1365153660,5321193,226850304,5103,4860,0,0
1365153720,4918470,206862146,184,0,0,0
1365153780,5830237,258456579,243,0,0,0
1365153840,4485179,174885438,243,0,0,0
1365153900,5331533,226967291,180,180,0,0
1365153960,6306420,267853297,1683,1440,0,0
1365154020,5731013,240707976,177189,176670,0,0
1365154080,6100809,253475907,90,90,0,0
1365154140,6792973,285393428,922,180,0,0
1365154200,4842893,193964567,1863,1620,0,0
1365154260,4088724,160319155,90,90,0,0
1365154320,4970626,205696276,0,0,0,0
1365154380,5949616,246903441,423,180,0,0
1365154440,4169507,164845442,184,0,0,0
1365154500,3724809,144858135,1233,90,0,0
1365154560,4437035,185798808,29583,9000,0,0
1365154620,3588320,144802709,21600,21600,0,0
1365154680,5342680,220427852,603,360,0,0
1365154740,5171167,212086379,243,0,0,0
1365154800,4125350,164679701,0,0,0,0
1365154860,4183847,170264384,243,0,0,0
1365154920,4536021,180369239,942,180,0,0
1365154980,4670875,185636518,0,0,0,0
1365155040,7813733,319488662,346,90,0,0
1365155100,6594477,271288549,1233,990,0,0
1365155160,4332009,171624839,2704,0,0,0
1365155220,3525499,125232816,243,0,0,0
1365155280,5089107,206466241,333,90,0,0
1365155340,4646823,182830913,684,0,0,0
1365155400,4763453,188919146,1143,0,0,0
1365155460,6632331,281696086,243,0,0,0
1365155520,5647787,232367750,0,0,0,0
1365155580,4959006,206160391,486,0,0,0
1365155640,4410681,179849117,603,360,0,0
1365155700,6124025,253931547,14310,14310,0,0
1365155760,5723729,246451070,0,0,0,0
1365155820,6500197,287643447,183393,183150,0,0
1365155880,6958274,295825590,730,270,0,0
1365155940,7465398,331376729,589,90,0,0
1365156000,4909022,202870350,243,0,0,0
1365156060,7361576,332520987,90,90,0,0
1365156120,7512218,318040314,157383,157140,74,0
1365156180,5137894,206706158,243,0,0,0
1365156240,6209939,268185216,180,180,0,0
1365156300,4131883,165245253,1233,90,0,0
1365156360,5285967,220042879,21102,0,0,0
1365156420,6386820,274082055,90,90,6216,0
1365156480,8624715,369392728,0,0,7622,0
1365156540,5633380,234322918,333,90,2072,0
1365156600,7917958,321169036,9000,9000,5402,0
1365156660,6926556,288889551,21843,21600,74,0
1365156720,5956503,248568638,1063,360,0,0
1365156780,7613326,329475479,0,0,0,0
1365156840,5032553,205957883,499,0,0,0
1365156900,6799051,284688747,243,0,0,0
1365156960,5478945,230003358,90,90,0,0
1365157020,5975106,246440629,3006,0,0,0
1365157080,4273634,164654042,333,90,0,0
1365157140,4552836,185350111,900,900,0,0
1365157200,5421897,226060772,92,0,0,0
1365157260,5908299,246822651,1051,0,0,0
1365157320,8004098,350013745,274,90,0,0
1365157380,6159814,251823003,243,0,0,0
1365157440,7912239,344760884,243,0,74,0
1365157500,5041813,206465174,0,0,0,0
1365157560,8074844,357845106,243,0,0,0
1365157620,8625032,369985989,183579,183060,0,0
1365157680,7931849,342071113,360,360,0,0
1365157740,6802481,284525324,10102,9360,0,0
1365157800,6586963,271233385,243,0,0,0
1365157860,7071591,308483324,0,0,0,0
1365157920,7158956,308654955,162720,162720,0,0
1365157980,5507610,227155613,243,0,0,0
1365158040,7782517,329300178,492,180,0,0
1365158100,11127547,461209348,333,90,0,0
1365158160,4325454,154321256,24885,90,0,0
1365158220,5457553,217405683,0,0,0,0
1365158280,6472286,278123172,243,0,74,0
1365158340,4310271,166260947,423,180,0,0
1365158400,9221885,410850065,0,0,0,0
1365158460,10716157,452463195,333,90,0,0
1365158520,8518632,349412022,762,0,0,0
1365158580,9851285,431986066,90,90,0,0
1365158640,6906670,288051052,9256,9000,0,0
1365158700,8166978,361217830,21843,21600,0,0
1365158760,12783746,563591014,544,360,0,0
1365158820,5986506,247280160,243,0,0,0
1365158880,7752154,340142318,2853,0,0,0
1365158940,7649516,338182718,0,0,0,0
1365159000,7618778,329114090,333,90,0,0
1365159060,6752431,288271000,8973,7740,0,0
1365159120,6957835,300017691,8190,8100,0,0
1365159180,10804953,461681701,8703,8370,0,0
1365159240,6632905,281507028,1476,990,0,0
1365159300,9343859,408373791,90,90,0,0
1365159360,8206060,358592044,90,90,0,0
1365159420,11391370,492325581,152793,152460,0,0
1365159480,8629913,370092869,550,90,0,0
1365159540,10055340,426064034,679,180,0,0
1365159600,9569776,430978227,18603,18180,0,0
1365159660,6880821,294790810,9360,9270,0,0
1365159720,8089364,350384071,132273,131850,0,0
1365159780,8735926,370677224,12933,12510,0,0
1365159840,8649839,385606364,4140,3960,0,0
1365159900,7310333,296143697,603,360,0,0
1365159960,8969218,378745442,22536,810,0,0
1365160020,14396862,592933356,180,180,0,0
1365160080,7201015,300723164,270,270,4440,0
1365160140,8809211,363868573,9603,9090,6808,0
1365160200,9192755,382271476,4410,4230,2886,0
1365160260,13241199,544103341,3213,2880,3478,0
1365160320,12834476,541840066,6463,5580,0,0
1365160380,8700560,349863971,8370,8280,0,0
1365160440,15721935,656168471,769,270,7326,0
1365160500,10942389,463083751,11943,11610,0,0
1365160560,10941503,447362575,4680,4590,0,0
1365160620,13078151,549354867,17793,17280,0,0
1365160680,8539988,354593880,12546,8550,0,0
1365160740,11964701,491062305,35820,33480,0,0
1365160800,11708059,495850344,11250,11070,0,0
1365160860,10753435,445915124,695,360,0,0
1365160920,9378951,377082635,9002,7920,0,0
1365160980,12497691,512601028,603,360,0,0
1365161040,9903687,419079224,783,540,0,0
1365161100,12262759,490563246,540,540,0,0
